
,,Bakul Nivas,1,,Support staff,5,,Housekeeping,35,,Vendors,27,,House maids,14,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,9,,Couriers,22,,Civil Vendors,26,,,,,
,,Parijat Nivas,3,,Internship,,,Visitors,11,,Food Delivery,324,,Mess workers,20,,,,,
,,Faculty,0,,Dayscholor,4,,Event Visitors,30,,CIE / Visitors,135,,,,,,,,
,Total ,,5,,Total,9,,Total,150,,Total,514,,Total,292,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,14-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,4,,Staff,0,,Security,65,,Aroyga & Bank,3,,Cabs,177,,913,,,
,,Bakul Nivas,0,,Support staff,15,,Housekeeping,32,,Vendors,10,,House maids,8,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,16,,Couriers,18,,Civil Vendors,18,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,12,,Food Delivery,433,,Mess workers,15,,,,,
,,Faculty,0,,Dayscholor,4,,Event Visitors,45,,CIE / Visitors,35,,,,,,,,
,Total ,,7,,Total,19,,Total,170,,Total,499,,Total,218,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,15-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,0,,Staff,75,,Security,65,,Aroyga & Bank,10,,Cabs,276,,1664,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,177,,Vendors,22,,House maids,17,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,165,,Milk & Paper,17,,Couriers,28,,Civil Vendors,40,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,18,,Food Delivery,335,,Mess workers,21,,,,,
,,Faculty,15,,Dayscholor,20,,Event Visitors,35,,CIE / Visitors,283,,,,,,,,
,Total ,,18,,Total,302,,Total,312,,Total,678,,Total,354,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,2,,Staff,78,,Security,65,,Aroyga & Bank,9,,Cabs,227,,1710,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,186,,Vendors,37,,House maids,22,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,192,,Milk & Paper,18,,Couriers,29,,Civil Vendors,33,,,,,
,,Parijat Nivas,1,,Internship,1,,Visitors,19,,Food Delivery,356,,Mess workers,24,,,,,
,,Faculty,18,,Dayscholor,25,,Event Visitors,0,,CIE / Visitors,325,,,,,,,,
,Total ,,21,,Total,339,,Total,288,,Total,756,,Total,306,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,17-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,3,,Staff,71,,Security,65,,Aroyga & Bank,11,,Cabs,300,,1814,,,
,,Bakul Nivas,1,,Support staff,39,,Housekeeping,176,,Vendors,34,,House maids,21,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,189,,Milk & Paper,9,,Couriers,25,,Civil Vendors,39,,,,,
,,Parijat Nivas,4,,Internship,1,,Visitors,20,,Food Delivery,373,,Mess workers,28,,,,,
,,Faculty,19,,Dayscholor,28,,Event Visitors,0,,CIE / Visitors,358,,,,,,,,
,Total ,,27,,Total,328,,Total,270,,Total,801,,Total,388,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,18-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,2,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,258,,1847,,,
,,Bakul Nivas,0,,Support staff,40,,Housekeeping,182,,Vendors,41,,House maids,20,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,186,,Milk & Paper,17,,Couriers,25,,Civil Vendors,36,,,,,
,,Parijat Nivas,7,,Internship,0,,Visitors,30,,Food Delivery,398,,Mess workers,28,,,,,
,,Faculty,19,,Dayscholor,21,,Event Visitors,30,,CIE / Visitors,356,,,,,,,,
,Total ,,29,,Total,323,,Total,324,,Total,829,,Total,342,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,19-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,8,,Staff,1,,Security,65,,Aroyga & Bank,4,,Cabs,278,,1145,,,
,,Bakul Nivas,0,,Support staff,5,,Housekeeping,40,,Vendors,16,,House maids,0,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,14,,Couriers,15,,Civil Vendors,19,,,,,
,,Parijat Nivas,7,,Internship,0,,Visitors,9,,Food Delivery,422,,Mess workers,22,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,200,,CIE / Visitors,20,,,,,,,,
,Total ,,15,,Total,6,,Total,328,,Total,477,,Total,319,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,20-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,5,,Staff,88,,Security,65,,Aroyga & Bank,10,,Cabs,277,,1876,,,
,,Bakul Nivas,0,,Support staff,45,,Housekeeping,188,,Vendors,30,,House maids,20,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,175,,Milk & Paper,18,,Couriers,23,,Civil Vendors,57,,,,,
,,Parijat Nivas,0,,Internship,0,,Visitors,20,,Food Delivery,450,,Mess workers,24,,,,,
,,Faculty,16,,Dayscholor,30,,Event Visitors,,,CIE / Visitors,335,,,,,,,,
,Total ,,21,,Total,338,,Total,291,,Total,848,,Total,378,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,21-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,1,,Staff,87,,Security,65,,Aroyga & Bank,10,,Cabs,294,,1850,,,
,,Bakul Nivas,1,,Support staff,44,,Housekeeping,185,,Vendors,49,,House maids,20,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,180,,Milk & Paper,16,,Couriers,34,,Civil Vendors,47,,,,,
,,Parijat Nivas,0,,Internship,1,,Visitors,11,,Food Delivery,401,,Mess workers,27,,,,,
,,Faculty,15,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,330,,,,,,,,
,Total ,,17,,Total,344,,Total,277,,Total,824,,Total,388,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,22-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,0,,Staff,89,,Security,65,,Aroyga & Bank,10,,Cabs,295,,1844,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,183,,Vendors,32,,House maids,22,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,185,,Milk & Paper,16,,Couriers,27,,Civil Vendors,54,,,,,
,,Parijat Nivas,0,,Internship,0,,Visitors,26,,Food Delivery,403,,Mess workers,24,,,,,
,,Faculty,15,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,325,,,,,,,,
,Total ,,15,,Total,347,,Total,290,,Total,797,,Total,395,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,23-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,5,,Staff,87,,Security,65,,Aroyga & Bank,11,,Cabs,319,,1903,,,
,,Bakul Nivas,0,,Support staff,41,,Housekeeping,189,,Vendors,34,,House maids,22,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,181,,Milk & Paper,16,,Couriers,26,,Civil Vendors,59,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,26,,Food Delivery,366,,Mess workers,27,,,,,
,,Faculty,16,,Dayscholor,32,,Event Visitors,32,,CIE / Visitors,345,,,,,,,,
,Total ,,25,,Total,341,,Total,328,,Total,782,,Total,427,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,24-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,3,,Staff,86,,Security,65,,Aroyga & Bank,9,,Cabs,327,,1896,,,
,,Bakul Nivas,1,,Support staff,44,,Housekeeping,187,,Vendors,26,,House maids,23,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,178,,Milk & Paper,17,,Couriers,28,,Civil Vendors,42,,,,,
,,Parijat Nivas,1,,Internship,0,,Visitors,21,,Food Delivery,444,,Mess workers,28,,,,,
,,Faculty,14,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,320,,,,,,,,
,Total ,,21,,Total,338,,Total,290,,Total,827,,Total,420,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,25-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,4,,Staff,66,,Security,65,,Aroyga & Bank,4,,Cabs,327,,1803,,,
,,Bakul Nivas,0,,Support staff,39,,Housekeeping,181,,Vendors,39,,House maids,22,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,165,,Milk & Paper,17,,Couriers,34,,Civil Vendors,39,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,40,,Food Delivery,417,,Mess workers,23,,,,,
,,Faculty,15,,Dayscholor,18,,Event Visitors,129,,CIE / Visitors,155,,,,,,,,
,Total ,,23,,Total,288,,Total,432,,Total,649,,Total,411,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,26-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,11,,Staff,0,,Security,65,,Aroyga & Bank,1,,Cabs,309,,1047,,,
,,Bakul Nivas,0,,Support staff,9,,Housekeeping,45,,Vendors,20,,House maids,7,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,0,,Milk & Paper,13,,Couriers,16,,Civil Vendors,14,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,17,,Food Delivery,493,,Mess workers,23,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,0,,CIE / Visitors,0,,,,,,,,
,Total ,,15,,Total,9,,Total,140,,Total,530,,Total,353,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,27-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,1,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,283,,1748,,,
,,Bakul Nivas,1,,Support staff,42,,Housekeeping,182,,Vendors,36,,House maids,22,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,198,,Milk & Paper,14,,Couriers,26,,Civil Vendors,33,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,24,,Food Delivery,379,,Mess workers,27,,,,,
,,Faculty,18,,Dayscholor,24,,Event Visitors,0,,CIE / Visitors,285,,,,,,,,
,Total ,,23,,Total,340,,Total,285,,Total,735,,Total,365,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,28-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,1,,Staff,78,,Security,65,,Aroyga & Bank,10,,Cabs,250,,1739,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,177,,Vendors,37,,House maids,18,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,192,,Milk & Paper,15,,Couriers,28,,Civil Vendors,49,,,,,
,,Parijat Nivas,1,,Internship,0,,Visitors,10,,Food Delivery,435,,Mess workers,28,,,,,
,,Faculty,18,,Dayscholor,35,,Event Visitors,0,,CIE / Visitors,249,,,,,,,,
,Total ,,20,,Total,348,,Total,267,,Total,759,,Total,345,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,29-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,3,,Staff,76,,Security,65,,Aroyga & Bank,11,,Cabs,255,,1869,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,185,,Vendors,54,,House maids,20,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,195,,Milk & Paper,15,,Couriers,23,,Civil Vendors,58,,,,,
,,Parijat Nivas,4,,Internship,2,,Visitors,14,,Food Delivery,432,,Mess workers,30,,,,,
,,Faculty,18,,Dayscholor,36,,Event Visitors,0,,CIE / Visitors,329,,,,,,,,
,Total ,,25,,Total,353,,Total,279,,Total,849,,Total,363,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,30-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,12,,Staff,76,,Security,65,,Aroyga & Bank,10,,Cabs,231,,1856,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,182,,Vendors,50,,House maids,20,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,185,,Milk & Paper,15,,Couriers,24,,Civil Vendors,61,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,11,,Food Delivery,358,,Mess workers,30,,,,,
,,Faculty,17,,Dayscholor,38,,Event Visitors,40,,CIE / Visitors,385,,,,,,,,
,Total ,,33,,Total,341,,Total,313,,Total,827,,Total,342,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,31-Jan-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,7,,Staff,76,,Security,65,,Aroyga & Bank,11,,Cabs,335,,2124,,,
,,Bakul Nivas,0,,Support staff,38,,Housekeeping,180,,Vendors,27,,House maids,22,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,182,,Milk & Paper,16,,Couriers,41,,Civil Vendors,77,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,12,,Food Delivery,456,,Mess workers,30,,,,,
,,Faculty,19,,Dayscholor,35,,Event Visitors,90,,CIE / Visitors,400,,,,,,,,
,Total ,,31,,Total,331,,Total,363,,Total,935,,Total,464,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,1-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,13,,Staff,72,,Security,65,,Aroyga & Bank,8,,Cabs,324,,1920,,,
,,Bakul Nivas,0,,Support staff,36,,Housekeeping,176,,Vendors,44,,House maids,22,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,182,,Milk & Paper,16,,Couriers,34,,Civil Vendors,54,,,,,
,,Parijat Nivas,9,,Internship,2,,Visitors,27,,Food Delivery,437,,Mess workers,26,,,,,
,,Faculty,19,,Dayscholor,38,,Event Visitors,0,,CIE / Visitors,316,,,,,,,,
,Total ,,41,,Total,330,,Total,284,,Total,839,,Total,426,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,2-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,15,,Staff,1,,Security,65,,Aroyga & Bank,4,,Cabs,279,,1228,,,
,,Bakul Nivas,0,,Support staff,4,,Housekeeping,25,,Vendors,16,,House maids,1,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,0,,Milk & Paper,12,,Couriers,15,,Civil Vendors,36,,,,,
,,Parijat Nivas,8,,Internship,1,,Visitors,29,,Food Delivery,348,,Mess workers,23,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,314,,CIE / Visitors,30,,,,,,,,
,Total ,,25,,Total,6,,Total,445,,Total,413,,Total,339,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,3-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,10,,Staff,88,,Security,65,,Aroyga & Bank,9,,Cabs,325,,1946,,,
,,Bakul Nivas,1,,Support staff,45,,Housekeeping,188,,Vendors,34,,House maids,24,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,175,,Milk & Paper,14,,Couriers,31,,Civil Vendors,60,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,40,,Food Delivery,436,,Mess workers,21,,,,,
,,Faculty,15,,Dayscholor,25,,Event Visitors,0,,CIE / Visitors,335,,,,,,,,
,Total ,,31,,Total,333,,Total,307,,Total,845,,Total,430,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,4-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,14,,Staff,89,,Security,65,,Aroyga & Bank,9,,Cabs,336,,1839,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,184,,Vendors,41,,House maids,21,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,184,,Milk & Paper,16,,Couriers,29,,Civil Vendors,63,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,14,,Food Delivery,437,,Mess workers,25,,,,,
,,Faculty,16,,Dayscholor,29,,Event Visitors,0,,CIE / Visitors,220,,,,,,,,
,Total ,,33,,Total,346,,Total,279,,Total,736,,Total,445,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,5-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,9,,Staff,78,,Security,65,,Aroyga & Bank,9,,Cabs,321,,2060,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,51,,Vendors,37,,House maids,22,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,178,,Milk & Paper,13,,Couriers,18,,Civil Vendors,56,,,,,
,,Parijat Nivas,3,,Internship,1,,Visitors,22,,Food Delivery,463,,Mess workers,29,,,,,
,,Faculty,19,,Dayscholor,28,,Event Visitors,200,,CIE / Visitors,395,,,,,,,,
,Total ,,32,,Total,327,,Total,351,,Total,922,,Total,428,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,6-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,12,,Staff,79,,Security,65,,Aroyga & Bank,10,,Cabs,333,,2119,,,
,,Bakul Nivas,0,,Support staff,38,,Housekeeping,181,,Vendors,51,,House maids,22,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,185,,Milk & Paper,13,,Couriers,42,,Civil Vendors,55,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,26,,Food Delivery,453,,Mess workers,32,,,,,
,,Faculty,18,,Dayscholor,17,,Event Visitors,32,,CIE / Visitors,450,,,,,,,,
,Total ,,35,,Total,319,,Total,317,,Total,1006,,Total,442,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,7-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,13,,Staff,78,,Security,65,,Aroyga & Bank,8,,Cabs,304,,1826,,,
,,Bakul Nivas,0,,Support staff,40,,Housekeeping,185,,Vendors,50,,House maids,23,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,189,,Milk & Paper,14,,Couriers,26,,Civil Vendors,61,,,,,
,,Parijat Nivas,5,,Internship,0,,Visitors,11,,Food Delivery,385,,Mess workers,25,,,,,
,,Faculty,18,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,295,,,,,,,,
,Total ,,37,,Total,337,,Total,275,,Total,764,,Total,413,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,8-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,18,,Staff,76,,Security,65,,Aroyga & Bank,6,,Cabs,327,,2066,,,
,,Bakul Nivas,0,,Support staff,39,,Housekeeping,186,,Vendors,47,,House maids,23,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,181,,Milk & Paper,14,,Couriers,22,,Civil Vendors,63,,,,,
,,Parijat Nivas,13,,Internship,1,,Visitors,20,,Food Delivery,353,,Mess workers,28,,,,,
,,Faculty,19,,Dayscholor,25,,Event Visitors,350,,CIE / Visitors,190,,,,,,,,
,Total ,,50,,Total,322,,Total,635,,Total,618,,Total,441,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,9-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,15,,Staff,0,,Security,65,,Aroyga & Bank,4,,Cabs,230,,1103,,,
,,Bakul Nivas,0,,Support staff,6,,Housekeeping,25,,Vendors,21,,House maids,3,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,14,,Couriers,18,,Civil Vendors,37,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,12,,Food Delivery,479,,Mess workers,18,,,,,
,,Faculty,0,,Dayscholor,2,,Event Visitors,50,,CIE / Visitors,100,,,,,,,,
,Total ,,19,,Total,8,,Total,166,,Total,622,,Total,288,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,10-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,11,,Staff,48,,Security,65,,Aroyga & Bank,1,,Cabs,339,,1809,,,
,,Bakul Nivas,0,,Support staff,45,,Housekeeping,179,,Vendors,40,,House maids,19,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,198,,Milk & Paper,16,,Couriers,33,,Civil Vendors,56,,,,,
,,Parijat Nivas,6,,Internship,1,,Visitors,2,,Food Delivery,377,,Mess workers,24,,,,,
,,Faculty,19,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,298,,,,,,,,
,Total ,,36,,Total,324,,Total,262,,Total,749,,Total,438,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,11-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,8,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,293,,1861,,,
,,Bakul Nivas,0,,Support staff,39,,Housekeeping,178,,Vendors,43,,House maids,19,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,195,,Milk & Paper,16,,Couriers,33,,Civil Vendors,56,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,13,,Food Delivery,392,,Mess workers,29,,,,,
,,Faculty,17,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,346,,,,,,,,
,Total ,,27,,Total,342,,Total,272,,Total,823,,Total,397,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,12-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,12,,Staff,74,,Security,65,,Aroyga & Bank,10,,Cabs,333,,1864,,,
,,Bakul Nivas,1,,Support staff,41,,Housekeeping,182,,Vendors,51,,House maids,20,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,192,,Milk & Paper,16,,Couriers,26,,Civil Vendors,72,,,,,
,,Parijat Nivas,0,,Internship,0,,Visitors,17,,Food Delivery,346,,Mess workers,26,,,,,
,,Faculty,19,,Dayscholor,35,,Event Visitors,0,,CIE / Visitors,326,,,,,,,,
,Total ,,32,,Total,342,,Total,280,,Total,759,,Total,451,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,13-Feb-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,70,Total All count,,,
,,Palash Nivas,12,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,289,,1799,,,
,,Bakul Nivas,0,,Support staff,39,,Housekeeping,186,,Vendors,51,,House maids,22,,,,,
